date,ETH,LTC,DASH,XRP,ETC,SC,XMR,XEM,BTC
2015-01-02,,2.6854179355382324,1.9742918914249614,0.024511243042222502,,,0.45599375100449996,,315.785146125
2015-01-03,,2.3896699554353487,1.8182375618479552,0.022296844432724297,,,0.4739594541930579,,301.5124331673333
2015-01-04,,2.079495797731781,1.7054251854404372,0.018998637620424804,,,0.4247686953792298,,276.7060533123333
2015-01-05,,2.076988178408139,1.6506104777580355,0.02005076561682065,,,0.4139432434332353,,271.1394944803333
2015-01-06,,2.091707395037122,1.6676794825929095,0.0203498293146372,,,0.44042844873821946,,274.25645976600003
2015-01-07,,2.1834238809504583,1.7422342703933194,0.02095660924433054,,,0.462844871293296,,293.55104698599996
2015-01-08,,2.099834072792835,1.7300264783294137,0.02087136454933314,,,0.447558363597741,,290.3640031905
2015-01-09,,2.0511405778951626,1.7474070852075887,0.021351793462897853,,,0.428847766462174,,291.7708863473333
2015-01-10,,1.8019652785689844,1.7113409931954606,0.02009447120739036,,,0.40360422015833525,,282.503461372
2015-01-11,,1.7774316396001983,1.6470919693611925,0.018608327530480338,,,0.3862421499617441,,271.2584188116667
2015-01-12,,1.7965539390283893,1.6746301991150847,0.018903886053096987,,,0.38072327508915527,,275.0056161346667
2015-01-13,,1.567368002554155,1.4408589207437434,0.015463747224401702,,,0.3182334982016499,,236.81083038900002
2015-01-14,,1.3627791265779345,1.1791385177874858,0.014416843420754001,,,0.25378770931081107,,195.66834175833333
2015-01-15,,1.3465186919580494,1.2730590729362046,0.01669707263148972,,,0.25082486684391725,,208.34879749799998
2015-01-16,,1.4231226919025626,1.3038476779438457,0.016485386883861083,,,0.26694713768751466,,210.38012868633334
2015-01-17,,1.356784063557614,1.174390224287681,0.015444195082969785,,,0.2505928390756391,,200.44380380233335
2015-01-18,,1.3429254725277748,1.3013247362486822,0.01565219835493242,,,0.2480457012320258,,209.78686978866665
2015-01-19,,1.3368446580215447,1.3267465320525778,0.015883290301837605,,,0.24586631129636377,,211.52337597333334
2015-01-20,,1.3663501149486712,1.4095983156561147,0.016368161173116416,,,0.241681497952084,,213.26594362366666
2015-01-21,,1.361731008545185,1.5471424993395861,0.016765379496203103,,,0.24289217288722473,,216.662955495
2015-01-22,,1.4522611670644219,1.648366276083752,0.017092601345983973,,,0.27464286744107735,,234.59513239066666
2015-01-23,,1.436409143908737,1.6176725860868066,0.01666734372499767,,,0.2710359740880057,,231.587379811
2015-01-24,,1.7473925547858877,1.6777226160273249,0.016712577478362148,,,0.2927392742071512,,241.40657920499999
2015-01-25,,2.187071503810122,1.7772003487556343,0.016525087783195717,,,0.31233740316186537,,249.88791445933336
2015-01-26,,2.286461727723798,1.9409315362658377,0.01626948549665493,,,0.33284349644580713,,282.5544546136667
2015-01-27,,2.001323973269427,1.7144366670549467,0.015417382904853909,,,0.3053186135969745,,252.00037438466669
2015-01-28,,2.0745803235823836,1.7886053556907824,0.015713109221313394,,,0.3192525251860399,,258.56687874466667
2015-01-29,,1.9287424763105154,1.6219020163484033,0.01482087626231086,,,0.3044780837174346,,233.436387814
2015-01-30,,1.916548434601418,1.5876436150617723,0.014343693542288101,,,0.29857287371076835,,230.97735172766667
2015-01-31,,1.9612429939611136,1.662746072987485,0.014484794428730035,,,0.2966937491837473,,228.53888338166666
2015-02-01,,1.8283987814575366,1.7305664992008876,0.014197151253927034,,,0.28944966508278547,,220.79550939233332
2015-02-02,,1.8125028953545481,1.86614003173527,0.013675481862427353,,,0.29204065778393307,,228.495937551
2015-02-03,,1.8811700467358197,1.8433750851347108,0.013213912215484947,,,0.29459850229778356,,236.76603145466666
2015-02-04,,1.8010494549291636,1.8132593923071312,0.01358067136297093,,,0.28271501537558474,,226.19372689825
2015-02-05,,1.7895578370508607,1.746411091372786,0.014442939323018053,,,0.2749620640102821,,219.36420599966664
2015-02-06,,1.8048132324330268,1.7594704654065996,0.015140579487972872,,,0.26772194770068974,,219.36510414333335
2015-02-07,,1.7963050824654783,1.8182742893837616,0.014302974223368346,,,0.2707606625797088,,224.29001447966667
2015-02-08,,1.7838803097441294,1.7569410135345391,0.0142255920463475,,,0.2638903155021505,,223.32169617499997
2015-02-09,,1.7499426081292033,2.1169104929236284,0.013809852798011387,,,0.25317917234168713,,219.34327824033332
2015-02-10,,1.737165678106925,2.280619521979489,0.0134587760489772,,,0.24293036367530568,,217.603493112
2015-02-11,,1.7442755634433884,3.113569176068966,0.01352993851506125,,,0.23724722045702168,,218.6126759583333
2015-02-12,,1.7700960812100148,3.08347241477645,0.014070906572318095,,,0.24152208519755144,,221.90358890266668
2015-02-13,,1.8444034513319327,3.0989476114908836,0.014563101132489487,,,0.2539204383897434,,233.45785720566664
2015-02-14,,1.8554790608030796,2.9464526884985047,0.014572604802711468,,,0.26649651032958593,,246.15886491066667
2015-02-15,,1.8541341401412308,2.6942246316275185,0.013897722277123,,,0.25845618500734546,,243.81968907233332
2015-02-16,,1.8236314003820637,2.8225209696242155,0.013795500436337902,,,0.2542693105177872,,237.15833653666667
2015-02-17,,1.82321212356575,2.6711609178554965,0.013902052117893334,,,0.25061170154627455,,238.70281795833333
2015-02-18,,1.7959157507359673,2.6043433114458816,0.01352895178063875,,,0.23831096086077097,,236.39615202933336
2015-02-19,,1.833594711638079,2.7708203240050984,0.013945209844383091,,,0.2781074648848507,,239.97951891900001
2015-02-20,,1.846151140016349,2.729492477450516,0.013541821044395429,,,0.2915788965049549,,244.17275593933334
2015-02-21,,1.843090790883097,2.7494161660834324,0.013217514372937849,,,0.301495429807063,,243.9105807886667
