date,ETH,LTC,DASH,XRP,ETC,SC,XMR,XEM,BTC
2018-02-03,939.4727367437227,145.12242705360256,599.3979263282588,0.911039544004347,23.357005986993766,0.02729372434553849,241.6019964176219,0.5982320561618519,8919.517759979899
2018-02-04,866.8085914691403,151.91691394531293,577.1019986644187,0.8552637596627093,21.730954532379315,0.024663735413918184,230.04001628728713,0.5798944250928804,8475.510451518276
2018-02-05,728.9402639664814,132.0597937791303,479.61175401912584,0.7185124620024032,17.86448648011212,0.019401447160244223,188.13795629012463,0.46417047168282416,7321.3008151865
2018-02-06,673.8657787347304,123.71064015579248,444.49287305468675,0.6714719420438361,16.400352637066405,0.018005951518493928,174.30333986541348,0.44230528635391336,6820.4361812477
2018-02-07,799.1037247909363,146.38779257827173,544.0358494014521,0.7608554385464122,19.219756098342355,0.0219088263994585,215.29462369582953,0.5643110393976468,7937.98057951395
2018-02-08,805.1568584405555,145.36254396746153,575.147077826895,0.7497792182222451,20.305290540733342,0.021811162734811592,235.9641460434116,0.5464270243037009,8199.685238650974
2018-02-09,829.7732858053653,151.54529610529224,604.4232564760837,0.8408558534832149,23.60259177300611,0.022790554410425934,244.63571025437952,0.5463952845427117,8257.447250154324
2018-02-10,867.443382267449,159.9593953906921,636.8075681075527,1.045068072972991,24.512564706231128,0.025107260472385668,254.86709097207643,0.5782461817071168,8657.676024960576
2018-02-11,820.0386688615075,149.29341314489722,587.2153931338515,0.9637815954933289,24.004992190769922,0.022386924140825035,231.28887267887978,0.5253573803850546,8170.4102703741
2018-02-12,855.5698107055629,157.87121649851625,612.3032417208548,1.0302418477439486,27.19057546775904,0.023497047005396107,242.65003065942324,0.5441466878198166,8638.620222572099
2018-02-13,843.2398371607301,158.02068245006865,598.524250827502,0.9982713013977569,31.48161668006639,0.022813202386202616,234.93776170294558,0.5284054197981572,8608.75561743495
2018-02-14,887.6419814113997,194.68175142221787,654.209025249832,1.0652832966307109,34.538137659528445,0.02485236198771014,258.3626062640308,0.548663683882524,9103.429299527525
2018-02-15,926.4721477968365,225.61850258985658,686.3434659515569,1.1126729214819409,33.81955331950739,0.02635407361530359,279.72302237769253,0.5684809685450376,9833.609557949101
2018-02-16,928.0659285784346,223.07291574513158,696.8040653376721,1.0994341255211018,33.84769648713792,0.026095752477221696,288.42581346146176,0.5211121033143656,10036.827875854498
2018-02-17,962.2889069091593,228.21785709550048,726.7806399413487,1.1484342092929751,34.64259342888237,0.028167322301972622,318.9153497068348,0.5924776691046105,10710.0084798375
2018-02-18,937.488177185783,222.28498795166462,706.0855303034565,1.111436199966833,33.51788733111093,0.028740341720485455,305.3926190801765,0.5366293655571239,10724.008104658751
2018-02-19,940.6122625271595,220.84357132181714,713.0369965148642,1.1058457984390375,37.5743570820287,0.027885788455515523,308.13981422408614,0.5206799563178289,10892.886115435751
2018-02-20,925.4904775088659,238.94157116917052,717.0432828131148,1.081373073654268,40.24612427418031,0.025126865053611103,311.5466229852006,0.4889986249246144,11473.4543623795
2018-02-21,858.9951264425791,215.92987481362636,682.192548142356,0.9847912627547473,35.51650280882009,0.023777872726843563,302.7650521292948,0.45629845354997084,10759.218428436001
2018-02-22,824.1343417649023,201.8665203396306,630.7249142052299,0.9187527191209217,32.60557660641424,0.0218192300401595,288.07592957260283,0.423741682462163,10195.901887925
2018-02-23,842.5003425470939,200.0571948894278,623.436472118825,0.9284657415292948,34.681503174130114,0.021317581432115967,276.5136514798601,0.4224484095068615,10008.254193481675
2018-02-24,838.896616905638,205.0159959587561,600.9716907728448,0.9134966684214012,36.57429351188427,0.02067585051982595,273.7935696841132,0.4087684897029705,9892.7514448928
2018-02-25,834.2470457260209,211.93634263681716,586.0085414305539,0.897333612303745,35.020857177950305,0.019877038483405638,269.91135675570035,0.3834930549707059,9556.268501637325
2018-02-26,858.9192097142005,225.08920264134653,610.3698102138675,0.9215864893680142,35.11113170090972,0.021257353470353495,284.03905247176436,0.3928599570605897,10027.053523751649
2018-02-27,877.4538637793827,217.52440091020762,619.9025294704555,0.9342238989175905,35.76505872103505,0.020610211595082036,298.4371322175014,0.3907484731641964,10569.33927952925
2018-02-28,871.5262331267036,212.53655844352974,595.2165934748093,0.9078880860643045,34.267355973132865,0.019445636674832362,293.71072170781713,0.41377764596610506,10626.03096985375
2018-03-01,865.0807853452558,209.40269086071666,601.6318926157983,0.9144871602662195,33.15558829089195,0.019682493565210478,299.4274212659251,0.39750079395827254,10697.007372397
2018-03-02,860.4964093266883,207.42527824086574,603.8619135559443,0.8971422323475577,31.620640869195668,0.0197608421221929,329.96763958093936,0.39346032314410756,10978.2456234405
2018-03-03,857.1089522927024,213.88936627739167,604.3700026528536,0.8974366332701026,29.361263541394184,0.019479947112879557,356.17746880923926,0.3800854797140919,11325.550647023
2018-03-04,858.6702479498094,209.66655271236394,608.9343910922878,0.9541948249334444,29.72956242071056,0.01939512052570934,354.13392700632596,0.3496759811059574,11276.2328637845
2018-03-05,861.0304253137748,212.34776132331461,614.9760519116425,1.0136781114788929,28.307857176122617,0.020165246050790748,367.33841861957944,0.34810976182536485,11522.997743308999
2018-03-06,828.0244772628702,200.96627262873045,581.8284724937768,0.9264277225709601,25.80201394260745,0.01839497191725816,350.90522164062816,0.3357082374899614,10949.388045987
2018-03-07,760.8446731477843,185.4516629316617,529.2122881425049,0.8573640441148,22.47355747499264,0.015605018649530693,336.16989828203583,0.30987108461210955,10133.12899320175
2018-03-08,731.0350811669588,180.80956771312796,501.5509879245053,0.8345512872825063,22.981622040912384,0.014624371185951227,300.16502616571233,0.3344362779103058,9621.29683286265
2018-03-09,683.3200531680471,174.53100064220067,467.57387243929685,0.785994677100999,21.173602009709935,0.012595784239740643,262.1047872177039,0.3329012552939904,8870.27059136665
2018-03-10,720.2730762349449,185.41827945857807,508.33605906532256,0.8068654168531382,21.771854154752496,0.01332826218315163,277.11966468824653,0.3550832883690672,9191.904953897676
2018-03-11,706.9082019914622,184.38422507034295,506.16673016244516,0.7975448464527028,20.88780542969769,0.01305504956991031,266.25408421620335,0.3468261071055194,9129.405293643575
2018-03-12,706.4551732864755,182.86225525088352,514.391891822927,0.7937324314107527,20.629112423606816,0.013995517187212049,263.9241974957678,0.37172093649235205,9330.3447914747
2018-03-13,694.4268696420761,176.00196551060853,491.69834212421017,0.7759244740911795,20.116285873061923,0.013636794838356421,251.38204888195745,0.4311606743858867,9152.21130091035
