Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN
2001-02-28,37.704258,14.329608,,,1.747053,,14.440552,21.5,,46.615314,8.44055,34.170464,21.790436,22.847221,25.218105,16.9375,6.736883,8.977683,20.722057,7.34375
2001-03-01,36.65089,14.575303,,,1.694689,,13.943670999999998,20.950001,,47.20266,8.408808,34.256718,21.924456,24.313244,24.857418,17.0,6.435161,9.015323,20.705673,7.421875
2001-03-02,37.229416,14.531432999999998,,,1.7708540000000002,,13.757341,21.74,,48.230484,8.490427,35.165718,22.427916,24.135546,25.000448,14.8125,6.656737,9.052961,20.683853,6.875
2001-03-05,37.52034,14.323756,,,1.7660939999999998,,13.446794,23.129999,,48.886917,8.515363,34.369514,22.58367,24.148243,25.155935,13.25,6.567164999999998,9.169656,20.634737,6.48045
2001-03-06,37.537067,14.045885,,,1.761334,,14.161058,24.75,,49.241043,8.47002,35.928749,22.330126,25.766588,26.014153,12.5625,6.623736999999998,9.037911,20.722057,6.453125
2001-03-07,37.764454,13.785554,,,1.794656,,14.254221,25.1,,49.232407,8.349861,36.214058,22.456896,25.995056,26.430826,12.3125,6.656737,8.883575,20.727522,6.09375
2001-03-08,39.189022,14.186281,,,1.875582,,13.477848000000002,26.0,,50.1134,8.44055,35.099373,22.304773,25.385796,26.741777000000006,10.9375,6.800528999999999,8.966387,20.607441,6.0
2001-03-09,38.928185,13.969831,,,1.875582,,13.384683,23.299999,,48.23912,8.422414999999999,34.661457,21.859255,23.513599,26.586302000000003,11.125,6.706239999999998,8.966387,20.498299,5.609375
2001-03-12,37.386589,13.803106,,,1.789896,,12.918859,22.73,,45.129707,8.415606,33.37426,21.388386,22.21892,25.616129,10.4375,6.600165,8.845934,20.449184,5.1875
2001-03-13,36.015514,14.004927,,,1.85178,,13.602069,23.780001,,42.547157,8.377071,32.617867,21.460827,23.215313,25.373587,11.4375,6.689738,8.800508,20.334578,5.078125
2001-03-14,35.951969,13.536928,,,1.804177,,12.980968,23.940001,,42.201668,8.519897,32.319286,20.490105,22.402967,24.913383,11.25,6.5412360000000005,8.785369000000001,20.367327,5.0
2001-03-15,36.530491,13.536928,,,1.789896,,12.42198,23.559999,,42.87537800000001,8.479091,32.982796,20.381449,22.117376,24.789,9.3125,6.505877,8.766441,20.192684,5.125
2001-03-16,35.450375,13.162531,,,1.7708540000000002,,14.223166,23.4,,41.035645,8.420143,32.126873,19.523008,22.053921,24.695717,8.2187,6.291371,8.7778,20.083536,5.015625
2001-03-19,36.109142,13.089403,,,1.7756150000000002,,15.775914000000002,23.73,,40.292835,8.494962,32.677582,19.378126,23.475517,25.168362,9.4687,6.069794,8.932988,19.919804,5.6875
2001-03-20,35.192875,12.665274,,,1.7708540000000002,,16.303854,22.43,,41.467506,8.447349,31.416924,19.030409,21.768320000000006,24.733032,8.875,6.119296,8.857287,19.756081,4.96875
2001-03-21,34.65448,12.870027,,,1.7422919999999995,,16.17963,23.290001,,41.070198,8.114078999999998,29.499395,18.327728,20.054779,24.011635,8.3437,6.00615,8.577186,19.646931,5.046875
2001-03-22,34.045872,12.717927,,,1.789896,,17.894798,26.450001,,37.312992,7.866963,29.194187,17.516385999999994,22.085644,23.395943,8.6875,5.904791,8.384138,19.706961,6.1875
2001-03-23,34.025799,12.717927,,,1.808937,,17.739458,29.440001,,37.986691,8.105008999999999,30.388493,18.508831,24.008619,24.148451,8.5312,6.0226510000000015,8.52798,20.056236,6.796875
2001-03-26,34.788242,12.943153,,,1.823218,,16.696835999999998,28.74,,40.137367,8.041533,31.184698,19.153564000000006,23.526291,24.527813,9.4062,6.19944,8.289512,19.95801,6.34375
2001-03-27,35.24971400000001,13.098177,,,1.84702,,18.193041,29.690001,,42.840824,7.860161,32.146774,19.602703,23.437439,24.254166,9.0,6.164082,8.554478,20.018038,6.203125
2001-03-28,35.055763,13.317552,,,1.885103,,16.885727,27.700001,,42.754459,7.665189,31.317398,19.595455,20.752888,24.173323,8.2187,6.086297,8.384138,20.301832,5.515625
2001-03-29,34.376923,13.601281,,,1.85178,,16.189819,28.299999,,42.357143,7.9803190000000015,30.680431,19.457819,19.039347,23.65461,8.25,5.999078,8.327363,20.301832,5.328125
2001-03-30,34.744766,13.803106,,,1.85178,,17.382808999999998,26.540001,,43.151775,8.143555000000001,31.184698,19.950428,19.50264,23.998325,8.5625,6.058008999999998,8.497698,20.601992000000006,5.703125
2001-04-02,34.126121999999995,13.572023000000002,,,1.832739,,16.90064,25.5,,42.944485,8.286384,30.527828000000003,20.305384,19.578796,24.748289,7.4375,5.951935,8.44092,20.563793,5.25
2001-04-03,33.410477,13.139128,,,1.789896,,15.349757,23.68,,41.32930800000001,7.9735179999999986,28.928783000000006,19.993881,18.722025,24.048334,5.8125,5.918935,8.274372999999999,20.465551,4.75
2001-04-04,32.979103,13.288302,,,1.756573,,14.673733,20.74,,38.04715,8.080074,29.061483000000006,20.298138,17.827175,24.804525,6.0,6.008507,8.45985,20.664467,4.828125
2001-04-05,34.520721,13.776781,,,1.71849,,17.348011,23.02,,37.140236,8.250109,31.317398,20.529953,19.432827,25.37949,7.5,6.1169400000000005,8.573400999999999,20.885466,5.3125
2001-04-06,34.109402,13.829427,,,1.71849,,16.925495,20.049999,,37.978054,8.182095,30.554367,19.711363,17.643135,25.117006,7.2187,5.916576999999998,8.51662,20.603685,5.484375
2001-04-09,34.972145000000005,14.162885,,,1.698497,,17.810292999999994,19.700001,,39.195904,8.195699000000001,30.846312,19.783802,17.516199,25.835695,7.13,5.89772,8.51662,20.885466,5.91
2001-04-10,36.306438,14.162885,,,1.72744,,20.559132,21.32,,40.474232,6.7560660000000015,32.080425,19.79829,18.944147,27.04187,8.67,6.178226,8.853501,20.990458,6.275
2001-04-11,35.717892,13.804474,,,1.744196,,20.245972,23.51,,42.141216,6.223287,32.657677,19.704121,20.105551,26.591904,8.35,6.152298,8.61882,20.76944,6.06
2001-04-12,36.025551,13.416693,,,1.744196,,20.410013,24.85,,42.668091,6.121267,32.657677,20.030102,21.552546,26.591904,9.06,6.140511,8.562043,20.885466,6.0475
2001-04-16,36.94516,13.672276,,,1.827217,,20.295681,23.5,,42.858101,5.767595,31.7155,20.428535,21.14637,26.873131,8.4,6.157012,8.615036,20.968353,5.9875
2001-04-17,36.416801,13.836789,,,1.904145,,20.454746,23.0,,43.229511,5.695046,32.379005,20.645859,21.152719,26.429411,8.55,6.258369999999998,8.539332,20.968353,5.89
2001-04-18,38.79108,13.775098000000002,,,2.04429,,22.835743,27.85,,44.43872800000001,5.7086489999999985,34.462402000000004,20.609638,24.110161,27.479338,9.04,6.388016,8.45985,20.846796,6.32
2001-04-19,38.958275,13.431381,,,2.0229630000000003,,23.884583,29.01,,44.913769,5.642904,34.303169,20.689327,24.744812,26.741884,12.6,6.597807,8.550691,20.913105,6.25
2001-04-20,37.620663,13.246304,,,1.978026,,22.845688,29.0,,42.884022,5.908156,34.250084,20.682077,25.639658,26.435661,10.21,6.451662000000002,8.728588,20.504232,5.4375
2001-04-23,38.891403,13.084733,,,1.962031,,21.364395,27.6,,42.02029,6.010179,33.75246,20.385071,25.385796,26.404408,9.14,6.3644440000000015,8.702099,20.443457,5.4975
2001-04-24,38.827858,13.052414,,,2.006968,,21.240128,27.35,,41.502064,6.082725,33.175209,19.740339,23.621485,26.82938,9.24,6.322015,8.702099,20.316372,5.1625
2001-04-25,39.135525,13.369687,,,1.98945,,22.204456,26.9,,41.45887000000001,6.030582,34.495583,21.804918,24.643263,26.716894,7.97,6.362088,8.603679,20.443457,5.025
2001-04-26,39.403042,13.178737,,,2.008492,,22.204456,27.51,,40.595142,6.177946,36.69178400000001,22.638004,24.122852,27.054371000000003,7.0,6.482306,8.698310000000001,20.482119,5.125
2001-04-27,39.787613,13.507761,,,2.054191,,22.676683,30.0,,40.983822,6.427332,36.711685,23.108873000000006,24.617874,27.154369,7.91,6.6685240000000015,8.747516000000001,20.443457,5.3925
2001-04-30,39.797642,13.625271,,,2.076279,,22.328724,31.0,,41.173843,6.391057,37.302208,23.036427,24.7575,26.866892,9.45,6.635524,8.842148,20.509758,5.8325
2001-05-01,39.296036,13.454887,,,2.1631080000000003,,21.896273,31.860001,,39.083614,6.422797,36.910736,22.971237,24.878086,26.754385,9.08,6.5860210000000015,8.569613,20.581587,5.775
2001-05-02,38.974995,13.328555,,,2.113601,,21.289837,32.950001,,41.717987,6.223287,35.55719000000001,22.580038,25.208103,26.810629,11.46,6.644952,8.391711,20.443457,5.7775
2001-05-03,39.376297,13.457823,,,2.058761,,20.196266,32.610001000000004,,41.743896,6.007911,35.85577,22.152647,24.402096,26.548149,10.14,6.694454,8.376572,20.730766,5.715
2001-05-04,40.125351,13.686966,,,2.046575,,20.559132,30.99,,41.890739,6.057786,36.419743,22.384455,24.35133,27.048107,10.56,6.746313000000002,8.512837,20.609215,5.745
2001-05-07,39.426464,13.807408,,,2.094559,,20.469652,30.01,,41.242935,5.894554,36.837749,22.312014,24.586147,26.760632,9.99,6.835886,8.368999,20.443457,5.85
2001-05-08,38.911476,14.013051999999998,,,2.076279,,20.907084,29.75,,39.9128,5.71545,37.388458,22.507603,24.383059,27.160612,10.33,6.7651710000000005,8.425775999999999,20.736294,5.7325
2001-05-09,39.102074,14.20695,,,2.208046,,20.638662,28.15,,38.703587,5.758526,37.355286,22.239573,24.751156,27.354343,10.07,6.753384,8.444702000000001,20.857849,5.58
2001-05-10,39.473263,14.130564,,,2.254507,,20.022285,28.700001,,37.572102,5.810671,37.51453,22.384455,24.884426,27.810568,9.57,6.781669,8.410634,20.995983,5.85
2001-05-11,39.252556,14.471343,,,2.1859580000000003,,19.813517,27.68,,38.25444,5.717718,36.804577,22.406189,25.18906,27.535576,9.34,6.710953999999999,8.509052,20.360577,5.785
2001-05-14,39.560211,14.644667000000002,,,2.152445,,19.460588,27.200001,,37.122963,5.865082,36.492733,22.04398,24.592491,27.841816,8.9,6.734526,8.505268,20.614744,5.515
2001-05-15,39.510044,15.129398000000002,,,2.075517,,19.281641,29.139999,,36.535629,5.831074,37.182774,22.667999,23.767454,28.041794,9.16,6.479948,8.448488000000001,20.526331,5.5
2001-05-16,42.182137,15.805082,,,2.151683,,20.424917,31.5,,36.23333,5.960303,38.151489,23.386354,24.433828,29.185459,9.96,6.5860210000000015,8.713448,20.763914,5.72
2001-05-17,41.580513,15.775703,,,2.215662,,21.672583,31.549999,,39.040436,5.595293,38.788452,23.538733,24.573454,29.691694,10.29,6.7651710000000005,8.792941,21.034653,6.0125
2001-05-18,41.358681,15.575938,,,2.162347,,21.130768,32.490002000000004,,39.515476,5.663307,38.184666,23.473427,22.847221,28.741745,10.01,6.741598,8.690736,20.946249,6.0
2001-05-21,41.372112,15.646441,,,2.220232,,22.612062,34.400002,,39.783245,5.66104,38.330635,23.59679,24.116507,28.741745,10.9,6.786383,8.849719,21.161734,7.125
2001-05-22,40.669636,15.555375,,,2.294875,,23.004751,33.990002000000004,,40.811081,5.647438,38.881344,23.676607,24.909815,28.99799,12.81,6.946674000000002,8.902706,21.161734,6.7475
2001-05-23,40.548641,15.540682,,,2.369518,,22.105043,32.66,,41.147919,5.4411260000000015,38.224476,23.473427,24.072084,28.747993,11.26,6.8075990000000015,8.668024,21.034653,6.335
2001-05-24,39.990688,15.258663,,,2.566787,,22.592176,31.950001,,40.344654,5.4637970000000005,38.768555,23.299284,23.037611,28.154287,11.93,6.741598,8.686954,20.598164,6.5125
2001-05-25,39.920105,15.100019,,,2.610963,,22.219372,31.940001,,39.601856,5.375381,39.312626,23.016293,23.919767,28.691755,10.95,6.781669,8.739946,20.636835,6.505
2001-05-29,40.249504,15.085332,,,2.561455,,20.718197,29.43,,39.213177,5.3663120000000015,38.08514,23.36459,22.815485,28.960489000000006,11.13,6.812314,8.698310000000001,20.681042,6.4775
2001-05-30,39.442833,15.123522,,,2.473865,,19.942759,27.950001,,38.487652,5.266557,37.620689,22.856672,20.860781,28.760496000000003,10.05,6.701525,8.599897,20.553959,6.365
2001-05-31,39.856258,15.270409,,,2.594207,,19.768784,28.25,,39.213177,5.293764,37.169506,23.531481,21.285994,29.229214,10.33,6.7722419999999985,8.668024,20.117466,6.5
2001-06-01,40.135227,15.164662,,,2.707694,,20.171412,29.6,,38.807228,5.418456,38.483246,23.29203,21.558887,29.529196,10.35,6.6048800000000005,8.679382,20.515284,6.56
2001-06-04,40.333519,15.229287,,,2.674942,,20.04714,27.610001,,38.513557,5.543149,39.292717,23.974104,21.260607,29.829165000000003,10.15,6.62138,8.819431,20.432404,6.51
2001-06-05,40.837711,15.525996,,,2.683321,,20.718197,28.9,,36.742928000000006,5.651971,40.148636,24.511049,21.641392,29.929174,10.13,6.661453,8.864855,20.454506,6.76
2001-06-06,40.867939,15.188159,,,2.824989,,20.315561,28.370001,,36.682461,5.7721300000000015,39.66428,23.945068,21.749281,29.904167,10.05,6.6048800000000005,8.645318,20.272165,6.9725
2001-06-07,40.938538,15.173464,,,3.038253,,21.29978,30.280001,,34.851364000000004,5.871883,40.918301,24.024893,22.745674,29.997921,9.64,6.588379,8.652886,20.167185,6.03
2001-06-08,40.370502,15.135273000000002,,,2.9514240000000003,,20.892174,31.1,,35.732365,5.894554,41.8074,23.901545,22.21892,29.741678000000004,9.25,6.595452000000001,8.599897,20.283222,5.63
2001-06-11,40.447823,14.80331,,,3.00017,,21.021418,30.049999,,36.708374,5.851478,41.01783,23.785444,21.431963,29.497948,9.12,6.574236999999999,8.596108000000001,20.332954,5.265
2001-06-12,41.032646,14.900258,,,3.0413,,20.469652,29.67,,37.071136,5.8469440000000015,42.006451,23.95233,21.133675,29.516708,9.15,6.435161,8.433347999999999,20.968353,5.4125
2001-06-13,40.988956,14.917879999999998,,,3.117465,,19.97258,29.280001,,36.19878,5.93763,41.933468,23.872515,20.714813,29.59795,8.53,6.531806,8.608483999999999,21.062277,5.575
2001-06-14,40.588959,14.835621,,,2.822704,,19.391001,27.440001,,35.378239,5.90589,40.765697,23.887026,19.737457,29.035488,7.6,6.479948,8.520916999999999,21.250143,5.25
2001-06-15,40.629311,14.853247,,,2.867642,,19.664394,27.559999,,37.079777,5.917226,41.92683,24.30789,19.331282,29.341703000000006,7.51,6.322015,8.364811999999999,20.515284,5.2525
2001-06-18,41.083061,15.011888,,,2.726735,,20.151524,26.4,,36.717007,5.92856,40.473759,24.52556,19.039347,29.435455,6.72,6.402161,8.414309,20.161667,5.1475
2001-06-19,40.454529,15.064772,,,2.708455,,21.250069,24.99,,36.276505,5.92856,40.838684,24.735983,18.607786,29.72294,6.35,6.2843,8.414309,19.92408,5.015
2001-06-20,39.862972,15.349727,,,2.644476,,22.517618,23.950001,,36.276505,5.8922870000000005,41.787498,25.193125,18.036612,29.772938,6.98,6.1664400000000015,8.60087,20.542904,5.4025
2001-06-21,39.103355,15.570066,,,2.775481,,22.522587,24.48,,35.89647700000001,6.041917,41.595078,25.272947,18.772799,29.329199,6.94,6.19944,8.562797999999999,20.636835,5.465
2001-06-22,39.25125900000001,15.282167,,,2.585828,,21.668861,24.67,,35.464607,5.8922870000000005,41.920189,23.54599,18.658564,28.516773,6.81,6.232442,8.159214,20.388205,5.3125
2001-06-25,38.884892,15.235153,,,2.636859,,22.136248,25.290001,,35.84464600000001,5.88322,41.263325,23.400871,18.817223,28.223038,7.31,6.088652,8.231555,20.62026,5.3575
2001-06-26,38.652966,15.120586,,,2.778528,,22.20089,26.15,,35.887833,5.8696160000000015,41.893654,23.487944,18.531637,28.498011,7.41,6.190013,8.612296,20.913105,5.6025
2001-06-27,38.417698,14.688736,,,2.780051,,22.051722,26.5,,36.518356,5.858281,41.800762,23.662092,18.944147,28.435518,7.59,6.472876,8.623714,21.134109,5.5325
2001-06-28,38.942024,14.867943,,,2.925528,,23.299746,27.43,,37.917591,5.8265410000000015,42.39791500000001,23.342817,20.1119,28.542233000000003,8.14,6.557736,8.543762,21.38275,5.7
2001-06-29,38.35046,14.101188,,,2.989507,,23.369354,28.9,,37.183422,5.8696160000000015,40.805508,22.849405,20.625957,28.717995,9.18,6.812314,8.8217,21.990526000000006,6.0
2001-07-02,39.412582,14.503662,,,2.929336,,23.344492,29.74,,37.813942,5.69051,41.037735,23.400871,21.000404,29.006739000000003,8.7,6.788741,8.768394,21.686638,6.0725
2001-07-03,39.268044,14.474279999999998,,,2.855455,,22.52408,29.76,,37.140236,5.69051,41.13726,23.212215,20.638655,29.000462,8.23,6.760456,8.696056,21.709003,6.025
2001-07-05,39.136982,14.377332999999998,,,2.8486,,22.205862,28.639999,,36.33697100000001,5.710916,41.376118,23.001785,20.416525,28.868645,7.96,6.753384,8.677021,21.725775,5.9875
2001-07-06,38.51852,13.898483,,,2.772434,,21.559475,20.799999,,36.665184,5.706381,40.082291,22.399525,19.134546,28.077728000000004,7.86,6.647310000000001,8.383854,21.558052,5.5375
2001-07-09,38.602551,14.071814000000002,,,2.73816,,21.86775,21.200001,,37.356171,5.722252,39.339169,22.624464,18.982235,28.404135,8.29,6.741598,8.292474,21.731356,5.8875
2001-07-10,37.526978,14.218699,,,2.740445,,21.355612,21.0,,37.485718,5.7086489999999985,38.290825,22.268923,17.960449,28.642666,7.63,6.906600999999998,8.471423,21.820816,5.51
2001-07-11,37.557243,14.805860999999998,,,2.729782,,20.604811,21.120001,,36.276505,5.649705,38.151489,22.189102,17.052904,28.510859000000004,7.7,6.930174000000001,8.319127,21.91585,5.3875
2001-07-12,38.158886,14.457698,,,2.769388,,21.350639,22.700001,,33.849438,5.595293,38.947697,22.414045,19.508989,29.289207,8.2,7.066891,8.204906,22.083578,5.325
2001-07-13,37.721939,14.634727,,,2.9399990000000003,,20.072783,21.08,,33.184368,6.014713,39.412151,22.71154,19.229748,29.345711,8.45,7.243681,8.075453,22.212162,5.3
2001-07-16,36.989212,14.678984,,,2.847077,,19.605394,20.0,,32.812973,6.010179,38.549591,22.573679,18.341242,29.113459,7.92,7.3803990000000015,7.965041,21.904675,5.0025
2001-07-17,37.933681,14.797,,,3.051202,,20.47056,20.42,,32.666126,6.030582,38.934425,22.551905,18.722025,29.759993,8.64,7.382757000000002,7.949808,22.055634,5.195
2001-07-18,38.232834,15.210082,,,2.90801,,19.913675,17.870001000000006,,31.465553000000003,5.9013550000000015,38.748646,22.747824,18.081034,29.885546,7.96,7.215395,7.957425,21.943825,5.0625
2001-07-19,38.53532,15.22484,,11.802094,2.930859,,20.823587,17.540001,,31.681488,5.735856,37.886086,23.219463,18.379326,30.124083,8.3,7.260182,8.003112,21.837589,5.0275
2001-07-20,37.980732,15.425473,,11.677613,2.866118,,20.231888,17.0,,30.852314,5.860547,38.708836,22.900198,18.341242,27.73875,8.1,7.436972999999999,7.961233,21.971764,5.0125
2001-07-23,37.416065,15.168777,,11.669836,2.670372,,20.182175,16.870001000000002,,30.273611,5.951233,39.279449,22.638977,17.586018,26.646521000000003,8.15,7.342683,7.80513,21.927038,5.05
2001-07-24,35.98423,15.130418,,11.560917,2.701601,,19.878864,16.379998999999998,,30.230425,5.89909,38.549591,22.892944,17.421003,26.100422,8.03,7.255468,7.843203,21.893488,4.7
2001-07-25,37.09341,15.195332999999998,,11.630937,2.860787,,20.868334,16.299999,,30.187237,5.894554,38.814995,20.462158,17.668512,26.414272,7.89,7.260182,7.866047,21.971764,5.1025
2001-07-26,37.463135,15.298604,,11.280841,2.872211,,21.380474,17.5,,29.45307,5.924025,41.741043,21.390936,18.537981,26.050201,8.07,7.276682000000001,7.991691,22.027676,4.9975
2001-07-27,37.469837,15.207129,,11.288621,2.884398,,21.410313,17.68,,32.217003000000005,5.962568,45.105015,21.136976,19.102812,25.918379,8.01,7.222466000000002,7.847005,22.016495000000006,5.015
2001-07-30,36.720318,15.428422,,11.43644,2.695507,,20.157312,18.209999,,32.458836,6.073658,43.99033,21.020876,18.671255,25.56686,7.6,7.208323,7.869855,22.027676,4.8125
2001-07-31,37.60429,15.811995,,11.638716,2.583543,,18.640789,18.26,,33.080715000000005,6.39559,44.945774,21.463495,18.157192,25.629633,7.75,7.458187,7.9041190000000014,21.971764,4.6275
2001-08-01,37.308502,15.667410999999998,,12.058828,2.561455,,19.197676,18.9,,33.58168,6.2731650000000005,45.456669,21.579596,20.149975,25.711241,8.01,7.578405,8.147793,22.279261,4.9625
2001-08-02,37.405979,15.342857999999998,,11.98103,2.5142330000000004,,19.167839,19.76,,33.598961,6.100863,45.217815,21.456238,20.149975,25.893274,8.13,7.557189,7.938387,22.139481,4.8675
2001-08-03,37.553879,15.419573000000002,,11.786533,2.39846,,18.864538,19.25,,33.659420000000004,6.003377,45.450039,21.107948,19.864388,26.106691,7.75,7.500617,7.797517,22.223349,4.7325
2001-08-06,36.760658,15.257288,,11.747633,2.427403,,18.277817,17.620001000000006,,32.614307000000004,5.973903,44.454784,20.58551,19.559755,26.320112,7.48,7.543046,7.755631,22.195402,4.7575
2001-08-07,37.258099,15.516939,,12.058828,2.5287040000000003,,17.114326000000002,17.549999,,32.812973,5.973903,44.627296,20.462158,19.693029,26.571199,7.4,7.505331,7.671872,22.240129,4.5125
2001-08-08,36.364037,15.304502,,11.669836,2.418264,,16.935323999999998,16.700001,,31.007784,5.8922870000000005,43.69175300000001,20.382341,18.372976,26.219683000000003,6.89,7.566617999999999,7.569072999999999,22.206587,4.4575
2001-08-09,36.138844,15.215982,,12.058828,2.514994,,17.288355,16.690001000000002,,30.73139,5.930828,43.32019,20.026796,18.176231,25.987425,6.53,7.568975999999998,7.80513,22.273666,4.3625
2001-08-10,36.921989,15.425473,,11.817651,2.534797,,16.930347,16.209999,,30.72275,6.012446,42.63678400000001,19.881668,18.144501,26.420549,5.97,7.6561910000000015,7.953621000000001,22.279261,4.185
2001-08-13,37.140446,15.505135999999998,,11.677613,2.558409,,17.82535,16.610001,,30.696838,6.071391,43.724926,19.504351,18.353933,26.414272,5.85,7.637335,7.9193479999999985,22.357531,4.0725
2001-08-14,36.66990300000001,15.428422,,11.43644,2.63229,,17.154101999999998,15.5,,30.290884,6.146207,44.202652,19.627939,18.747414000000006,26.458223,5.83,7.724550999999999,7.782285000000001,22.575569,4.1425
2001-08-15,36.854763,15.682166,,11.506455,2.672657,,16.666826,14.75,,30.472275,6.302639,43.625401,19.838755,17.674858,26.050201,5.1,7.778767,7.942195,22.827152,4.0275
2001-08-16,36.643009,15.629062,,10.930747,2.602585,,17.029795,15.0,,30.144053000000003,6.245961,43.539143,20.136806,17.452734,25.78656,5.2,7.908414,7.942195,22.922201,4.025
2001-08-17,36.528725,15.428422,,11.296399,2.479196,,16.288935000000002,14.39,,29.42716,6.121267,42.530617,20.187695,16.786356,25.956036,4.55,7.778767,7.923158,23.123463,4.175
2001-08-20,36.501831,15.634955,,11.942132,2.470818,,17.019852,14.46,,29.323509,6.166611,42.895546,20.413057,16.557884,25.849325,4.31,7.594905000000002,7.942195,23.263235,4.1275
2001-08-21,36.216156,15.5612,,12.02771,2.488336,,16.632019,14.75,,29.789927,6.347981,42.961895,20.398521,16.786356,25.962322,4.42,7.538332,8.04119,23.442142,4.1975
2001-08-22,37.115211,15.623157999999998,,11.934351,2.499761,,17.19388,14.51,,29.478981,6.48401,44.620659,20.274931,16.741932000000002,26.138084,4.95,7.642048,7.965041,23.201735,4.3375
2001-08-23,36.621746,15.428422,,11.864333,2.425118,,17.154101999999998,14.3,,30.092234,6.801409,44.381794,20.151342,16.60866,26.307552,4.45,7.637335,7.968847999999999,23.000465,4.4675
2001-08-24,37.385605,15.490385,,11.98103,2.585828,,17.790543,15.0,,30.506821,6.801409,45.615913,20.46394,17.636782,26.677912,4.75,7.781125,8.117336,23.078747,4.85
2001-08-27,37.365345,15.360566,,12.043271,2.689414,,17.840265,15.3,,30.77457,6.522551,45.118286,20.340355,17.236956,27.067102,4.9,7.660906,8.223939999999999,22.989292000000006,4.7375
2001-08-28,36.942833,15.165823,,11.949908,2.85317,,16.935323999999998,14.86,,30.904125,6.620039,43.884167,20.173155,17.452734,26.828569,4.45,7.630261999999999,8.04119,22.966921,4.625
2001-08-29,36.080956,15.047803,,11.677613,2.920958,,16.751352,14.2,,30.740021,6.633641000000001,44.653831,19.998682,17.230605999999998,26.56492,4.44,7.559547,7.885085000000001,22.765661,4.75
2001-08-30,35.219063,14.847168,,11.630937,2.867642,,16.278996,13.29,,28.200668,6.801409,47.705952,19.998682,16.532498999999998,26.395445,4.15,7.5878320000000015,7.9193479999999985,22.564386,4.75
2001-08-31,35.185253,14.664228,,11.592036,2.821942,,16.711571,13.55,,28.606621,6.7787380000000015,47.04244600000001,20.005951,16.818092,26.615147,4.21,7.693907,8.048803999999999,22.357531,4.7125
2001-09-04,35.33736,14.929782,,11.96547,2.727496,,15.970718,12.95,,27.561514000000006,6.753799000000001,46.246246,19.773331,16.392876,26.740681,4.0,7.670337,7.965041,22.027676,4.6575
2001-09-05,35.489449,15.233686,,11.599816,2.633813,,16.010494,12.05,,26.542315,6.812742999999998,46.014015,20.005951,15.612267,26.709295,3.78,7.6208339999999986,7.843203,21.798454,4.7625
2001-09-06,35.11768,14.740946,,11.280841,2.665802,,15.279582,11.4,,25.972248,6.599634,44.786533,19.809669,15.231479,26.376617,3.6,7.444044,7.595723,21.71459,4.69
2001-09-07,34.063129,14.428185999999998,,11.296399,2.601061,,15.965748,11.5,,25.549028,6.479475,44.229187,19.35169,14.81896,25.924664,3.2,7.213038,7.481502000000001,21.435053,4.48
2001-09-10,34.543071999999995,14.614067000000002,,11.786533,2.48529,,16.343632,11.85,,25.048069,6.558825,44.069946,19.264458,14.628570000000002,25.57313,2.98,7.154108,7.405353999999999,21.524504,4.48
2001-09-17,32.261612,14.909123999999998,,11.358641,2.358855,,15.040915,10.14,,23.75248,6.379722,40.818775,18.428452,13.803529,23.526785,2.82,5.110415,7.050333,21.183474,4.44
2001-09-18,31.818827,14.873723000000002,,11.31974,2.1631080000000003,,14.966331,9.5,,21.368589,6.461338,41.037735,18.035891,13.790836,23.551882,2.86,4.997268,6.880536,20.887156,4.265
2001-09-19,31.247623,14.634727,,10.852947,2.170725,,12.977449,9.11,,20.003901000000006,6.234623,38.483246,18.101318,14.438172,22.798634,2.95,4.869979,6.911408,21.244961,3.9875
2001-09-20,30.527691,14.307215,,10.074957,1.949844,,12.902868,8.99,,21.005829,5.9535,36.499367,17.963198000000006,13.213309,22.001431,2.91,4.502255,6.695308,21.692234,4.0575
2001-09-21,29.398804,13.882333,,9.91936,2.071709,,12.471561,9.3,,20.94537,5.701847,37.22258400000001,16.727364,12.788095,21.084963,2.79,4.261821,6.780203,21.720177,3.79
2001-09-24,30.983974,13.941351999999998,,10.269454,1.999352,,12.581005,9.81,,21.679533,6.005644,40.142006,18.501144,13.327547,22.779804,3.3,4.443326,7.112074000000002,22.010908,3.965
2001-09-25,31.477463,14.295412,,9.95826,1.907953,,12.466587,9.05,,20.94537,6.166611,39.206459,19.177219,12.553279,22.917898,3.35,4.275964,7.034895,22.195402,3.8125
2001-09-26,31.561958,14.723243,,9.491466,1.863777,,11.894496,8.35,,10.580648,6.313974,38.814995,19.627939,12.248648,23.156433,3.18,4.195819,6.853522,21.384735,3.7375
2001-09-27,32.552303,15.044847,,9.21917,1.854637,,11.362205,8.0,,11.418463,6.347981,37.209312,19.736979,12.210568,23.572975,3.03,4.1722470000000005,7.0619070000000015,21.636322,3.9
2001-09-28,33.25869,15.298604,,9.91936,2.073232,,11.929319,8.15,,11.072973,6.549758,37.693672,19.627939,12.40731,24.349274,2.91,4.707332,7.293444,22.055634,4.255
2001-10-01,32.738178000000005,15.575953,,9.88046,1.912523,,11.979067,7.93,,10.347442,6.656312,37.680401,19.54797,11.969404,24.248293,2.65,4.66726,7.069624,22.670609,4.08
